num_critic_for_reviews,duration,final_budget,imdb_score, Black and White,Color,director_firstclass,director_secondclass,director_thirdclass,director_unknown
81.0,110.0,35000000.0,4.6,0,1,0,0,1,0
154.0,130.0,30000000.0,6.7,0,1,1,0,0,0
140.0,93.0,30000000.0,5.1,0,1,0,0,1,0
73.0,96.0,30000000.0,5.6,0,1,1,0,0,0
98.0,114.0,30000000.0,7.0,0,1,0,1,0,0
358.0,106.0,30000000.0,6.4,0,1,0,1,0,0
222.0,150.0,30000000.0,6.7,0,1,0,1,0,0
85.0,100.0,30000000.0,4.1,0,1,0,0,1,0
62.0,100.0,30000000.0,5.5,0,1,1,0,0,0
130.0,100.0,30000000.0,2.7,0,1,0,1,0,0
376.0,107.0,45000000.0,6.4,0,1,0,1,0,0
130.0,102.0,25000000.0,4.8,0,1,0,0,1,0
65.0,101.0,23000000.0,6.1,0,1,0,0,1,0
77.0,86.0,30000000.0,4.8,0,1,0,0,1,0
107.0,108.0,30000000.0,7.0,0,1,1,0,0,0
292.0,123.0,40000000.0,6.8,0,1,1,0,0,0
193.0,134.0,22904288.9056,7.3,0,1,0,0,1,0
184.0,88.0,30000000.0,5.6,0,1,0,1,0,0
123.0,109.0,30000000.0,6.1,0,1,0,1,0,0
60.0,122.0,18000000.0,7.9,0,1,1,0,0,0
111.0,251.0,30000000.0,8.4,0,1,0,1,0,0
217.0,118.0,30000000.0,6.5,0,1,0,1,0,0
117.0,131.0,18000000.0,7.1,0,1,0,1,0,0
105.0,109.0,25000000.0,6.6,0,1,1,0,0,0
41.0,80.0,16000000.0,4.0,0,1,0,1,0,0
124.0,88.0,30000000.0,7.0,0,1,0,1,0,0
90.0,103.0,7741423.27864,5.6,0,1,0,0,1,0
110.0,87.0,21000000.0,4.8,0,1,0,0,1,0
273.0,160.0,30000000.0,7.5,0,1,0,1,0,0
63.0,121.0,18000000.0,6.0,0,1,0,0,1,0
56.0,91.0,20082686.9772,7.2,0,1,0,1,0,0
130.0,92.0,30000000.0,5.6,0,1,1,0,0,0
134.0,129.0,30000000.0,6.8,0,1,1,0,0,0
36.0,93.0,26898189.9179,4.9,0,1,0,0,1,0
46.0,118.0,30000000.0,7.1,0,1,0,1,0,0
7.0,110.0,25000000.0,2.0,0,1,0,0,1,0
132.0,103.0,30000000.0,5.7,0,1,0,0,1,0
5.0,85.0,30000000.0,4.1,0,1,0,0,1,0
56.0,110.0,30000000.0,6.7,0,1,0,0,1,0
65.0,89.0,19000000.0,7.5,0,1,0,0,1,0
221.0,115.0,29000000.0,6.5,0,1,0,1,0,0
291.0,153.0,28000000.0,7.9,0,1,1,0,0,0
148.0,128.0,29000000.0,6.4,0,1,0,0,1,0
42.0,89.0,29000000.0,5.8,0,1,0,1,0,0
302.0,122.0,25000000.0,7.7,0,1,1,0,0,0
181.0,113.0,29000000.0,7.1,0,1,1,0,0,0
64.0,99.0,29000000.0,5.3,0,1,0,1,0,0
154.0,99.0,29000000.0,5.3,0,1,0,1,0,0
17.0,147.0,29000000.0,7.5,0,1,0,1,0,0
65.0,112.0,28000000.0,6.9,1,0,1,0,0,0
148.0,88.0,12000000.0,4.9,0,1,0,0,1,0
161.0,94.0,29000000.0,7.1,0,1,0,0,1,0
124.0,90.0,28000000.0,8.0,0,1,0,1,0,0
349.0,167.0,28000000.0,7.9,0,1,1,0,0,0
148.0,118.0,28000000.0,7.6,0,1,1,0,0,0
45.0,83.0,24000000.0,5.9,0,1,0,0,1,0
133.0,104.0,60000000.0,6.3,0,1,1,0,0,0
87.0,110.0,29000000.0,7.1,0,1,1,0,0,0
178.0,102.0,29000000.0,6.4,0,1,1,0,0,0
233.0,131.0,28000000.0,8.2,0,1,1,0,0,0
173.0,101.0,28000000.0,6.9,0,1,0,1,0,0
426.0,130.0,28000000.0,7.8,0,1,1,0,0,0
210.0,120.0,30000000.0,6.7,0,1,1,0,0,0
129.0,135.0,28000000.0,7.5,0,1,1,0,0,0
287.0,110.0,26000000.0,7.4,0,1,1,0,0,0
108.0,103.0,35000000.0,5.2,0,1,1,0,0,0
62.0,115.0,30000000.0,6.5,0,1,0,0,1,0
220.0,110.0,21000000.0,7.6,0,1,1,0,0,0
136.0,91.0,30000000.0,7.3,0,1,1,0,0,0
222.0,105.0,28000000.0,6.6,0,1,1,0,0,0
112.0,127.0,28000000.0,6.8,0,1,1,0,0,0
122.0,82.0,28000000.0,6.9,0,1,1,0,0,0
62.0,99.0,27000000.0,5.8,0,1,1,0,0,0
135.0,90.0,28000000.0,6.6,0,1,1,0,0,0
184.0,115.0,28000000.0,6.7,0,1,1,0,0,0
36.0,96.0,28000000.0,6.7,0,1,1,0,0,0
171.0,104.0,28000000.0,6.3,0,1,1,0,0,0
447.0,117.0,30000000.0,7.7,0,1,0,1,0,0
220.0,83.0,28000000.0,6.1,0,1,0,1,0,0
122.0,99.0,54000000.0,4.9,0,1,0,1,0,0
119.0,81.0,28000000.0,6.2,0,1,1,0,0,0
177.0,135.0,28000000.0,7.8,0,1,1,0,0,0
302.0,117.0,28000000.0,8.2,0,1,1,0,0,0
44.0,139.0,28000000.0,6.9,0,1,0,1,0,0
211.0,123.0,28000000.0,6.2,0,1,1,0,0,0
222.0,117.0,21000000.0,6.9,0,1,0,1,0,0
100.0,97.0,50000000.0,4.8,0,1,0,0,1,0
100.0,81.0,28533440.0,8.0,0,1,0,1,0,0
98.0,103.0,28000000.0,5.3,0,1,1,0,0,0
74.0,119.0,28000000.0,6.7,0,1,1,0,0,0
97.0,94.0,28000000.0,5.4,0,1,1,0,0,0
21.0,89.0,28000000.0,5.4,0,1,0,1,0,0
156.0,98.0,28000000.0,4.9,0,1,1,0,0,0
125.0,107.0,28000000.0,6.1,0,1,1,0,0,0
225.0,108.0,28000000.0,5.8,0,1,0,1,0,0
85.0,134.0,28000000.0,7.0,0,1,1,0,0,0
135.0,110.0,27000000.0,6.5,0,1,0,0,1,0
350.0,103.0,28000000.0,6.6,0,1,0,1,0,0
31.0,145.0,25742400.0,6.1,0,1,0,0,1,0
177.0,100.0,28000000.0,5.7,0,1,0,1,0,0
106.0,131.0,27500000.0,6.6,0,1,1,0,0,0
251.0,133.0,30000000.0,7.0,0,1,1,0,0,0
148.0,109.0,30000000.0,7.4,0,1,0,1,0,0
76.0,114.0,35000000.0,5.3,0,1,1,0,0,0
52.0,164.0,16000000.0,7.4,0,1,0,1,0,0
220.0,92.0,15000000.0,7.4,0,1,0,1,0,0
131.0,122.0,27500000.0,6.8,0,1,0,1,0,0
112.0,110.0,30000000.0,7.2,0,1,0,1,0,0
93.0,116.0,27000000.0,6.0,0,1,0,1,0,0
83.0,115.0,27000000.0,6.6,0,1,1,0,0,0
125.0,148.0,27000000.0,7.9,0,1,1,0,0,0
73.0,119.0,29323667.5285,6.2,0,1,0,1,0,0
98.0,118.0,25000000.0,5.7,0,1,0,1,0,0
158.0,101.0,30000000.0,7.1,0,1,1,0,0,0
152.0,82.0,35000000.0,5.6,0,1,1,0,0,0
202.0,110.0,27000000.0,7.8,0,1,0,1,0,0
80.0,193.0,27000000.0,7.9,0,1,0,1,0,0
288.0,130.0,30000000.0,6.9,0,1,1,0,0,0
99.0,94.0,27000000.0,7.4,0,1,1,0,0,0
222.0,111.0,27000000.0,7.7,0,1,1,0,0,0
194.0,110.0,20498442.8086,6.9,0,1,0,0,1,0
56.0,109.0,25000000.0,6.7,0,1,0,0,1,0
63.0,123.0,27000000.0,6.0,0,1,1,0,0,0
167.0,109.0,26000000.0,6.2,0,1,0,1,0,0
101.0,99.0,27000000.0,5.9,0,1,0,1,0,0
118.0,106.0,27000000.0,6.8,0,1,0,0,1,0
76.0,89.0,27000000.0,3.6,0,1,1,0,0,0
268.0,98.0,27000000.0,6.7,0,1,0,1,0,0
95.0,93.0,28000000.0,6.3,0,1,0,1,0,0
78.0,112.0,15000000.0,6.4,0,1,1,0,0,0
127.0,101.0,27000000.0,6.4,0,1,1,0,0,0
137.0,104.0,25000000.0,5.7,0,1,1,0,0,0
54.0,120.0,23000000.0,6.2,1,0,1,0,0,0
38.0,135.0,27000000.0,6.6,0,1,1,0,0,0
167.0,91.0,26000000.0,5.2,0,1,0,1,0,0
129.0,97.0,26000000.0,6.1,0,1,1,0,0,0
217.0,133.0,26000000.0,7.1,0,1,1,0,0,0
134.0,123.0,25000000.0,7.2,0,1,1,0,0,0
253.0,114.0,28000000.0,6.5,0,1,0,0,1,0
46.0,111.0,26000000.0,6.0,0,1,1,0,0,0
232.0,117.0,27000000.0,7.0,0,1,1,0,0,0
92.0,121.0,26000000.0,7.0,0,1,1,0,0,0
153.0,139.0,22000000.0,7.5,0,1,0,1,0,0
49.0,115.0,26000000.0,6.6,0,1,1,0,0,0
56.0,175.0,26000000.0,7.4,1,0,0,1,0,0
224.0,85.0,26000000.0,6.5,0,1,1,0,0,0
175.0,90.0,26000000.0,6.2,0,1,1,0,0,0
197.0,107.0,26000000.0,7.8,0,1,0,1,0,0
226.0,100.0,26000000.0,5.2,0,1,0,1,0,0
335.0,129.0,26000000.0,6.5,0,1,1,0,0,0
157.0,109.0,26000000.0,6.5,0,1,1,0,0,0
69.0,94.0,26000000.0,5.2,0,1,0,1,0,0
46.0,133.0,26000000.0,7.2,0,1,1,0,0,0
217.0,105.0,26000000.0,7.1,0,1,0,1,0,0
55.0,100.0,26000000.0,4.5,0,1,0,1,0,0
200.0,113.0,56000000.0,5.7,0,1,1,0,0,0
93.0,118.0,42000000.0,6.0,0,1,0,0,1,0
265.0,110.0,26000000.0,6.4,0,1,0,1,0,0
82.0,110.0,26000000.0,5.2,0,1,1,0,0,0
32.0,99.0,26000000.0,4.3,0,1,0,0,1,0
42.0,101.0,22000000.0,6.1,0,1,0,1,0,0
22.0,100.0,26000000.0,6.3,0,1,0,0,1,0
116.0,103.0,33000000.0,6.8,0,1,1,0,0,0
56.0,100.0,26000000.0,4.0,0,1,1,0,0,0
23.0,95.0,25530000.0,5.2,0,1,0,0,1,0
178.0,117.0,26000000.0,6.5,0,1,0,1,0,0
226.0,129.0,22776047.5651,7.5,0,1,0,1,0,0
406.0,120.0,30000000.0,7.1,0,1,0,1,0,0
57.0,125.0,25000000.0,6.9,0,1,1,0,0,0
100.0,133.0,25000000.0,8.0,0,1,1,0,0,0
366.0,116.0,33000000.0,8.2,0,1,1,0,0,0
242.0,129.0,25100000.0,6.4,0,1,1,0,0,0
309.0,93.0,25000000.0,7.9,0,1,0,1,0,0
85.0,118.0,26000000.0,6.7,0,1,0,1,0,0
48.0,129.0,25000000.0,6.1,0,1,0,1,0,0
174.0,185.0,22000000.0,8.9,1,0,1,0,0,0
373.0,146.0,25000000.0,8.1,0,1,0,1,0,0
224.0,128.0,28000000.0,6.2,0,1,1,0,0,0
94.0,93.0,80000000.0,4.9,0,1,1,0,0,0
25.0,107.0,26000000.0,5.4,0,1,0,0,1,0
273.0,97.0,30000000.0,5.8,0,1,0,1,0,0
78.0,101.0,12177700.2795,4.7,0,1,1,0,0,0
66.0,82.0,30000000.0,6.0,0,1,0,1,0,0
459.0,85.0,25000000.0,7.0,0,1,0,1,0,0
68.0,88.0,25000000.0,6.0,0,1,0,0,1,0
123.0,119.0,25000000.0,7.9,0,1,1,0,0,0
488.0,122.0,25000000.0,8.1,0,1,1,0,0,0
146.0,99.0,25000000.0,6.2,0,1,1,0,0,0
168.0,97.0,25000000.0,6.7,0,1,0,0,1,0
152.0,121.0,25000000.0,7.3,0,1,1,0,0,0
133.0,95.0,45000000.0,4.6,0,1,0,1,0,0
139.0,105.0,25000000.0,6.1,0,1,1,0,0,0
245.0,108.0,25000000.0,6.2,0,1,1,0,0,0
84.0,134.0,25000000.0,7.8,0,1,0,1,0,0
70.0,115.0,25000000.0,6.1,0,1,1,0,0,0
154.0,107.0,2800000.0,7.6,0,1,1,0,0,0
216.0,86.0,25000000.0,5.8,0,1,0,1,0,0
170.0,101.0,25000000.0,6.5,0,1,1,0,0,0
181.0,96.0,17000000.0,7.2,0,1,0,0,1,0
226.0,101.0,25000000.0,7.8,0,1,1,0,0,0
24.0,100.0,25000000.0,4.7,0,1,1,0,0,0
408.0,117.0,25000000.0,6.8,0,1,0,1,0,0
180.0,101.0,30000000.0,5.9,0,1,0,1,0,0
181.0,98.0,26000000.0,7.2,0,1,1,0,0,0
192.0,146.0,25000000.0,8.7,0,1,1,0,0,0
79.0,102.0,26000000.0,5.0,0,1,0,1,0,0
128.0,97.0,25000000.0,6.6,0,1,1,0,0,0
147.0,142.0,25000000.0,8.3,0,1,1,0,0,0
49.0,98.0,25000000.0,6.7,0,1,0,1,0,0
75.0,219.0,23000000.0,7.8,0,1,0,1,0,0
270.0,109.0,25000000.0,6.5,0,1,0,1,0,0
29.0,97.0,25000000.0,6.1,0,1,1,0,0,0
398.0,158.0,25000000.0,8.1,0,1,1,0,0,0
38.0,85.0,25000000.0,5.2,0,1,0,0,1,0
45.0,80.0,25000000.0,5.6,0,1,0,0,1,0
81.0,86.0,25000000.0,5.8,0,1,1,0,0,0
88.0,119.0,25000000.0,6.6,0,1,0,1,0,0
116.0,98.0,25000000.0,6.6,0,1,0,0,1,0
129.0,97.0,25000000.0,5.5,0,1,0,1,0,0
72.0,105.0,26435348.6889,5.5,0,1,0,1,0,0
151.0,124.0,25000000.0,7.0,0,1,0,1,0,0
198.0,97.0,25000000.0,6.5,1,0,1,0,0,0
66.0,105.0,20000000.0,5.8,0,1,0,1,0,0
167.0,104.0,17000000.0,5.6,0,1,0,1,0,0
127.0,101.0,25000000.0,5.6,0,1,0,0,1,0
109.0,101.0,30000000.0,5.8,0,1,1,0,0,0
174.0,114.0,25000000.0,7.6,0,1,1,0,0,0
91.0,105.0,20000000.0,6.4,0,1,1,0,0,0
151.0,90.0,25000000.0,6.3,0,1,0,0,1,0
94.0,97.0,25000000.0,4.6,0,1,0,1,0,0
91.0,144.0,25500000.0,6.5,0,1,0,1,0,0
148.0,114.0,30000000.0,7.5,0,1,0,0,1,0
141.0,124.0,30000000.0,7.5,0,1,0,1,0,0
114.0,89.0,25000000.0,5.3,0,1,0,1,0,0
79.0,160.0,25000000.0,7.5,0,1,0,1,0,0
33.0,93.0,25000000.0,3.3,0,1,0,0,1,0
146.0,87.0,16673868.9131,5.7,0,1,1,0,0,0
83.0,88.0,25000000.0,3.5,0,1,0,0,1,0
199.0,142.0,25000000.0,9.3,0,1,0,1,0,0
71.0,92.0,21150000.0,4.8,0,1,0,1,0,0
62.0,117.0,27000000.0,6.9,0,1,1,0,0,0
175.0,111.0,25000000.0,6.0,0,1,0,1,0,0
322.0,121.0,25000000.0,7.3,0,1,0,1,0,0
67.0,98.0,20983234.3877,6.0,0,1,0,0,1,0
112.0,107.0,30000000.0,6.6,0,1,0,1,0,0
216.0,106.0,23000000.0,7.5,0,1,0,0,1,0
48.0,136.0,25000000.0,6.9,0,1,1,0,0,0
44.0,97.0,25000000.0,6.8,0,1,0,0,1,0
162.0,108.0,25000000.0,6.3,0,1,1,0,0,0
213.0,97.0,25000000.0,6.4,0,1,0,1,0,0
298.0,99.0,25000000.0,5.6,0,1,0,0,1,0
119.0,103.0,25000000.0,6.3,0,1,0,0,1,0
251.0,95.0,25000000.0,7.3,0,1,1,0,0,0
92.0,93.0,25000000.0,6.6,0,1,0,0,1,0
58.0,98.0,13000000.0,4.6,0,1,0,1,0,0
73.0,90.0,26000000.0,5.1,0,1,0,1,0,0
28.0,107.0,25000000.0,5.6,0,1,0,0,1,0
19.0,90.0,25000000.0,5.3,0,1,0,0,1,0
86.0,120.0,15445594.6099,7.5,0,1,0,1,0,0
287.0,115.0,16000000.0,5.6,0,1,0,1,0,0
233.0,93.0,8000000.0,5.9,0,1,0,0,1,0
86.0,99.0,25000000.0,4.7,0,1,0,1,0,0
160.0,107.0,25000000.0,4.8,0,1,1,0,0,0
126.0,110.0,25000000.0,6.8,0,1,0,1,0,0
50.0,101.0,25000000.0,5.4,0,1,0,0,1,0
52.0,85.0,25000000.0,5.1,0,1,0,1,0,0
260.0,132.0,30000000.0,7.0,0,1,1,0,0,0
111.0,88.0,24084531.4074,6.7,0,1,0,1,0,0
231.0,90.0,25000000.0,4.0,0,1,1,0,0,0
99.0,145.0,50000000.0,7.3,0,1,0,1,0,0
159.0,110.0,25000000.0,6.8,0,1,1,0,0,0
159.0,101.0,25000000.0,6.1,0,1,1,0,0,0
199.0,122.0,25000000.0,7.0,0,1,1,0,0,0
119.0,107.0,25000000.0,7.1,0,1,1,0,0,0
120.0,127.0,26000000.0,6.9,0,1,0,1,0,0
180.0,99.0,25000000.0,7.3,0,1,1,0,0,0
58.0,104.0,18234200.0,6.3,0,1,0,0,1,0
317.0,140.0,25000000.0,8.2,0,1,1,0,0,0
44.0,133.0,28000000.0,7.1,1,0,1,0,0,0
22.0,271.0,25000000.0,7.7,0,1,0,1,0,0
143.0,112.0,25000000.0,6.5,0,1,0,1,0,0
72.0,99.0,25000000.0,4.9,0,1,0,1,0,0
70.0,100.0,25000000.0,6.4,0,1,0,0,1,0
264.0,92.0,14000000.0,5.9,0,1,0,0,1,0
20.0,105.0,25000000.0,6.2,0,1,0,1,0,0
190.0,110.0,25000000.0,5.8,0,1,1,0,0,0
142.0,116.0,25000000.0,6.7,0,1,1,0,0,0
27.0,88.0,17000000.0,5.9,0,1,0,1,0,0
355.0,111.0,25000000.0,7.3,0,1,0,1,0,0
21.0,117.0,25000000.0,4.8,0,1,0,0,1,0
31.0,95.0,25000000.0,4.1,0,1,0,0,1,0
87.0,95.0,25000000.0,4.9,0,1,0,1,0,0
126.0,127.0,25000000.0,7.9,0,1,1,0,0,0
60.0,104.0,25000000.0,5.2,0,1,0,1,0,0
23.0,95.0,15000000.0,4.1,0,1,0,0,1,0
229.0,121.0,25000000.0,6.6,0,1,0,1,0,0
143.0,92.0,25000000.0,2.9,0,1,1,0,0,0
376.0,80.0,25000000.0,7.2,0,1,1,0,0,0
97.0,107.0,25000000.0,6.5,0,1,1,0,0,0
73.0,91.0,12319203.726,6.8,0,1,1,0,0,0
28.0,117.0,25000000.0,7.2,0,1,0,0,1,0
160.0,107.0,25000000.0,6.8,0,1,1,0,0,0
124.0,131.0,14480100.0,7.8,0,1,0,0,1,0
280.0,122.0,20000000.0,6.7,0,1,0,1,0,0
56.0,88.0,27831065.922,6.1,0,1,0,0,1,0
118.0,134.0,25000000.0,7.1,0,1,0,1,0,0
49.0,117.0,25000000.0,5.7,0,1,1,0,0,0
4.0,80.0,25000000.0,2.9,0,1,0,0,1,0
16.0,85.0,25000000.0,5.2,0,1,0,0,1,0
336.0,138.0,25000000.0,5.3,0,1,1,0,0,0
91.0,121.0,25000000.0,6.2,0,1,0,0,1,0
16.0,134.0,25000000.0,7.3,0,1,0,0,1,0
65.0,100.0,25000000.0,6.5,0,1,0,1,0,0
7.0,100.0,25000000.0,4.1,0,1,0,1,0,0
51.0,119.0,14000000.0,7.7,0,1,1,0,0,0
252.0,137.0,25000000.0,6.1,0,1,0,1,0,0
106.0,119.0,25000000.0,7.3,0,1,0,1,0,0
285.0,139.0,24000000.0,7.2,0,1,0,1,0,0
195.0,120.0,24000000.0,6.1,0,1,1,0,0,0
123.0,98.0,25000000.0,5.8,0,1,1,0,0,0
52.0,106.0,24000000.0,5.7,0,1,1,0,0,0
129.0,98.0,41300000.0,6.7,0,1,0,1,0,0
60.0,107.0,8200000.0,6.5,0,1,0,0,1,0
123.0,88.0,24000000.0,7.2,0,1,1,0,0,0
84.0,137.0,24000000.0,7.6,0,1,1,0,0,0
125.0,100.0,24000000.0,4.6,0,1,0,1,0,0
106.0,115.0,24000000.0,6.9,0,1,0,0,1,0
247.0,101.0,24000000.0,6.6,0,1,1,0,0,0
156.0,110.0,24000000.0,6.3,0,1,0,1,0,0
271.0,94.0,25000000.0,6.2,0,1,0,0,1,0
45.0,88.0,24000000.0,5.3,0,1,0,1,0,0
133.0,127.0,40000000.0,7.3,0,1,1,0,0,0
84.0,95.0,24000000.0,5.6,0,1,1,0,0,0
70.0,87.0,24000000.0,6.2,0,1,1,0,0,0
32.0,118.0,24000000.0,5.2,0,1,1,0,0,0
51.0,107.0,24000000.0,5.3,0,1,1,0,0,0
73.0,124.0,24000000.0,5.4,0,1,0,1,0,0
169.0,89.0,24000000.0,4.9,0,1,0,1,0,0
365.0,88.0,24000000.0,5.5,0,1,0,1,0,0
113.0,118.0,23000000.0,6.7,1,0,0,1,0,0
18.0,93.0,24000000.0,3.9,0,1,0,1,0,0
10.0,80.0,28000000.0,7.2,0,1,0,0,1,0
16.0,120.0,24000000.0,5.1,0,1,0,0,1,0
196.0,98.0,24000000.0,6.5,0,1,0,1,0,0
212.0,119.0,24000000.0,8.2,0,1,0,1,0,0
445.0,88.0,23600000.0,7.7,0,1,0,1,0,0
108.0,90.0,20000000.0,6.1,1,0,1,0,0,0
223.0,127.0,18000000.0,8.8,0,1,0,1,0,0
63.0,119.0,19000000.0,6.8,0,1,1,0,0,0
43.0,85.0,23000000.0,6.8,0,1,1,0,0,0
211.0,98.0,23000000.0,6.7,0,1,0,1,0,0
421.0,101.0,12500000.0,7.1,0,1,1,0,0,0
214.0,112.0,23000000.0,7.1,0,1,0,1,0,0
92.0,97.0,23000000.0,6.1,0,1,0,1,0,0
574.0,126.0,23000000.0,8.0,0,1,0,1,0,0
140.0,97.0,23000000.0,6.6,0,1,0,1,0,0
28.0,100.0,25000000.0,5.4,0,1,0,0,1,0
36.0,114.0,23000000.0,6.1,0,1,1,0,0,0
53.0,88.0,38000000.0,5.6,0,1,0,0,1,0
394.0,93.0,23000000.0,5.8,0,1,1,0,0,0
80.0,92.0,23000000.0,2.8,0,1,0,0,1,0
45.0,98.0,23000000.0,6.7,0,1,0,0,1,0
47.0,94.0,23000000.0,5.1,0,1,0,0,1,0
90.0,102.0,23000000.0,7.2,0,1,1,0,0,0
30.0,98.0,23000000.0,6.0,0,1,0,1,0,0
232.0,121.0,42271986.4653,7.2,0,1,0,1,0,0
165.0,111.0,20840618.0,6.7,0,1,0,1,0,0
45.0,90.0,11000000.0,6.3,0,1,0,0,1,0
155.0,100.0,23000000.0,6.2,0,1,1,0,0,0
118.0,141.0,23000000.0,6.2,0,1,1,0,0,0
55.0,139.0,23000000.0,6.9,0,1,0,1,0,0
314.0,114.0,25000000.0,6.8,0,1,0,1,0,0
103.0,96.0,22700000.0,7.1,0,1,1,0,0,0
183.0,111.0,22500000.0,7.1,0,1,0,0,1,0
77.0,127.0,22000000.0,7.0,0,1,0,1,0,0
171.0,107.0,23000000.0,7.1,0,1,1,0,0,0
64.0,97.0,22000000.0,6.4,0,1,0,1,0,0
92.0,127.0,20000000.0,7.0,0,1,0,1,0,0
112.0,110.0,22000000.0,6.2,0,1,1,0,0,0
69.0,135.0,24000000.0,7.5,0,1,1,0,0,0
75.0,84.0,47000000.0,4.8,0,1,0,1,0,0
95.0,240.0,22000000.0,8.1,1,0,0,1,0,0
180.0,122.0,22000000.0,7.3,0,1,1,0,0,0
53.0,114.0,22000000.0,5.8,0,1,0,1,0,0
129.0,132.0,22000000.0,7.6,0,1,0,1,0,0
61.0,170.0,22000000.0,5.6,0,1,0,0,1,0
226.0,133.0,22000000.0,7.0,0,1,0,1,0,0
116.0,112.0,22000000.0,6.6,0,1,0,1,0,0
248.0,108.0,22000000.0,6.5,0,1,1,0,0,0
23.0,115.0,22000000.0,7.4,0,1,0,1,0,0
98.0,83.0,22000000.0,4.6,0,1,0,0,1,0
168.0,105.0,26000000.0,6.4,0,1,0,1,0,0
134.0,108.0,16801924.4473,6.4,0,1,0,1,0,0
97.0,96.0,22000000.0,5.9,0,1,1,0,0,0
88.0,94.0,22000000.0,6.4,0,1,0,1,0,0
85.0,142.0,22000000.0,6.6,0,1,1,0,0,0
181.0,104.0,22000000.0,6.9,0,1,1,0,0,0
95.0,106.0,30000000.0,5.8,0,1,0,0,1,0
423.0,106.0,22000000.0,6.4,0,1,1,0,0,0
93.0,98.0,39000000.0,5.3,0,1,0,1,0,0
203.0,100.0,22000000.0,6.5,0,1,1,0,0,0
38.0,95.0,35000000.0,5.7,0,1,0,1,0,0
183.0,107.0,22000000.0,6.7,0,1,1,0,0,0
75.0,104.0,22000000.0,3.9,0,1,0,0,1,0
18.0,104.0,22000000.0,4.1,0,1,0,1,0,0
22.0,143.0,25000000.0,6.2,0,1,0,1,0,0
41.0,77.0,70000000.0,3.8,0,1,0,1,0,0
148.0,96.0,25000000.0,5.1,0,1,0,1,0,0
111.0,114.0,33391006.9064,6.4,0,1,0,0,1,0
231.0,145.0,21000000.0,7.8,0,1,1,0,0,0
115.0,116.0,22000000.0,7.8,0,1,0,0,1,0
176.0,100.0,2000000.0,6.1,0,1,0,0,1,0
98.0,104.0,22000000.0,5.8,0,1,0,1,0,0
149.0,92.0,22000000.0,6.3,0,1,0,1,0,0
84.0,92.0,12000000.0,7.7,0,1,1,0,0,0
138.0,105.0,22000000.0,5.4,0,1,0,1,0,0
78.0,120.0,17161600.0,7.3,0,1,0,1,0,0
288.0,116.0,22000000.0,6.8,0,1,0,1,0,0
299.0,119.0,25000000.0,7.3,0,1,0,1,0,0
27.0,101.0,21500000.0,6.5,0,1,1,0,0,0
155.0,117.0,31000000.0,7.2,0,1,0,1,0,0
82.0,106.0,22000000.0,6.7,0,1,0,1,0,0
275.0,112.0,18234200.0,6.3,0,1,1,0,0,0
43.0,136.0,18000000.0,5.9,0,1,1,0,0,0
163.0,81.0,21000000.0,7.8,0,1,0,1,0,0
168.0,87.0,9000000.0,7.4,0,1,1,0,0,0
60.0,96.0,17000000.0,4.8,0,1,0,0,1,0
85.0,106.0,32000000.0,6.3,0,1,1,0,0,0
539.0,122.0,21000000.0,7.8,0,1,1,0,0,0
84.0,123.0,21000000.0,7.5,0,1,1,0,0,0
75.0,133.0,17318206.0362,6.0,0,1,1,0,0,0
171.0,92.0,21000000.0,6.8,0,1,1,0,0,0
140.0,110.0,20000000.0,6.6,0,1,0,1,0,0
85.0,104.0,21000000.0,4.6,1,0,0,0,1,0
217.0,98.0,17000000.0,7.1,0,1,1,0,0,0
131.0,120.0,21000000.0,6.1,0,1,0,0,1,0
111.0,112.0,21000000.0,6.7,0,1,0,1,0,0
466.0,127.0,30368063.4202,7.1,0,1,0,0,1,0
16.0,102.0,21000000.0,5.8,0,1,0,0,1,0
276.0,91.0,21000000.0,6.7,0,1,0,1,0,0
11.0,114.0,35000000.0,5.8,0,1,0,0,1,0
196.0,115.0,23263555.5867,6.8,0,1,1,0,0,0
234.0,115.0,18000000.0,8.5,0,1,1,0,0,0
37.0,120.0,18000000.0,6.6,0,1,1,0,0,0
171.0,135.0,20000000.0,7.7,0,1,1,0,0,0
148.0,90.0,20000000.0,4.7,0,1,0,0,1,0
50.0,100.0,28000000.0,6.4,0,1,1,0,0,0
121.0,105.0,33000000.0,5.5,0,1,1,0,0,0
185.0,138.0,19000000.0,8.6,0,1,1,0,0,0
61.0,94.0,20000000.0,7.0,0,1,0,0,1,0
156.0,101.0,20000000.0,7.1,0,1,0,1,0,0
75.0,131.0,20000000.0,5.7,0,1,0,1,0,0
100.0,91.0,20000000.0,3.7,0,1,1,0,0,0
511.0,112.0,20000000.0,7.5,0,1,1,0,0,0
75.0,95.0,32000000.0,4.6,0,1,1,0,0,0
148.0,100.0,20000000.0,4.9,0,1,0,1,0,0
204.0,108.0,35000000.0,7.1,0,1,1,0,0,0
72.0,101.0,18000000.0,5.8,0,1,1,0,0,0
62.0,109.0,37000000.0,5.4,0,1,0,1,0,0
549.0,115.0,20000000.0,7.3,0,1,1,0,0,0
106.0,117.0,20000000.0,7.1,1,0,0,1,0,0
123.0,107.0,20000000.0,5.8,0,1,0,1,0,0
597.0,134.0,20000000.0,8.1,0,1,0,1,0,0
64.0,118.0,20000000.0,5.7,0,1,0,1,0,0
